aid;company;classification_system;product_group;product_group_superior;feature[0];feature_value[0];feature[1];feature_value[1];feature[2];feature_value[2];feature[3];feature_value[3];feature[4];feature_value[4];feature[5];feature_value[5];feature[6];feature_value[6];feature[7];feature_value[7];feature[8];feature_value[8];feature[9];feature_value[9];feature[10];feature_value[10];feature[11];feature_value[11];feature[12];feature_value[12];feature[13];feature_value[13];feature[14];feature_value[14];feature[15];feature_value[15];feature[16];feature_value[16];feature[17];feature_value[17];feature[18];feature_value[18];feature[19];feature_value[19];feature[20];feature_value[20];feature[21];feature_value[21];feature[22];feature_value[22];feature[23];feature_value[23];feature[24];feature_value[24];feature[25];feature_value[25];feature[26];feature_value[26];feature[27];feature_value[27];feature[28];feature_value[28];feature[29];feature_value[29];feature[30];feature_value[30];feature[31];feature_value[31];feature[32];feature_value[32]
1410-steel grey-XXL;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1515;Sortierung;1111;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;XXL;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241104;Zolltext_VZTA_aktiv_von;20211105
1410-steel grey-XS;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1515;Sortierung;1111;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;XS;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241104;Zolltext_VZTA_aktiv_von;20211105
1410-steel grey-XL;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1515;Sortierung;1111;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;XL;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241104;Zolltext_VZTA_aktiv_von;20211105
1410-steel grey-S;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1515;Sortierung;1111;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;S;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241104;Zolltext_VZTA_aktiv_von;20211105
1410-steel grey-M;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1515;Sortierung;1111;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;M;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241104;Zolltext_VZTA_aktiv_von;20211105
1410-steel grey-L;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1515;Sortierung;1111;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;L;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241104;Zolltext_VZTA_aktiv_von;20211105
1425-berry-M;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;berry;Colour_Farbgruppe;pink;Size_Größe;M;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-steel grey-XL;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;XL;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-berry-L;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;berry;Colour_Farbgruppe;pink;Size_Größe;L;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-steel grey-XS;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;XS;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-steel grey-XXXL;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;XXXL;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-steel grey-M;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;M;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-steel grey-XXL;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;XXL;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-berry-XL;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;berry;Colour_Farbgruppe;pink;Size_Größe;XL;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-steel grey-S;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;S;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-berry-S;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;berry;Colour_Farbgruppe;pink;Size_Größe;S;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-steel grey-L;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;L;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-berry-XXXL;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;berry;Colour_Farbgruppe;pink;Size_Größe;XXXL;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-berry-XXL;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;berry;Colour_Farbgruppe;pink;Size_Größe;XXL;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1425-berry-XS;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1525;Sortierung;1104;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;berry;Colour_Farbgruppe;pink;Size_Größe;XS;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1450-berry-L;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1451;Sortierung;1108;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;berry;Colour_Farbgruppe;pink;Size_Größe;L;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1450-berry-M;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1451;Sortierung;1108;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;berry;Colour_Farbgruppe;pink;Size_Größe;M;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1450-berry-XL;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1451;Sortierung;1108;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;berry;Colour_Farbgruppe;pink;Size_Größe;XL;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
1450-berry-XXL;0;Warengruppensystem;XO;XO||Produktlinie||ROOT;Grammatur;140;Oeko_MadeInGreen;;Partnerlook;1451;Sortierung;1108;Fabric_Herstellung;Single Jersey;Material;100% Baumwolle;Workwear;0.0;Produktlinie_Veredelung;1;Produktlinie_Veredelungsart_Discharge;0.0;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;1.0;Produktlinie_Veredelungsart_Siebdruck;1.0;Produktlinie_Veredelungsart_Stick;1.0;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;1.0;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;0.0;Size_Oversize;0.0;Geschlecht;Herren;Brand_Label;0;Colour_Farbe;berry;Colour_Farbgruppe;pink;Size_Größe;XXL;Size_Größenspiegel;XS-XXXL;Colour_zweifarbig;0;Ursprungsland;EG;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;20241222;Zolltext_VZTA_aktiv_von;20211223
